u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,service,lanes,bridge,access,width,ref,junction,tunnel,est_width,area
3559302870,7412460810,0,684023319,pedestrian,,Brühlsche Terrasse,False,True,53.21319454300314,"LINESTRING (13.7433958 51.0531823, 13.7435749 51.0530886, 13.7439289 51.0528421)",,,,,,,,,,
3562818601,3559302869,0,350179564,pedestrian,,Brühlsche Terrasse,False,True,109.75351432563961,"LINESTRING (13.7398041 51.0535331, 13.739816 51.0535319, 13.7400231 51.0535104, 13.741289 51.0533792, 13.7413534 51.0533725)",,,,,,,,,,
3562818601,2510607403,0,"[683443083, 683443084]",pedestrian,,Brühlsche Terrasse,False,False,25.588898794503088,"LINESTRING (13.7398041 51.0535331, 13.7398306 51.0536007, 13.7395813 51.0536354)",,,,,,,,,,
3562818601,2510607366,0,683443085,pedestrian,,Brühlsche Terrasse,False,False,29.047073346615278,"LINESTRING (13.7398041 51.0535331, 13.7397691 51.0534361, 13.739519 51.0534742)",,,,,,,,,,
3586382638,11158723156,0,"[352633794, 352633787, 352860508]","['footway', 'steps', 'pedestrian']",,Altmarkt,False,"[False, True]",13.702452484828266,"LINESTRING (13.7378908 51.0494592, 13.7379154 51.0494576, 13.7379128 51.0494417, 13.7379016 51.0493764, 13.7378998 51.049366, 13.7378752 51.0493677)",,,,,1,,,building_passage,,
3586382638,11158723156,1,"[352633794, 352860508, 352860501]","['footway', 'steps', 'pedestrian']",,Altmarkt,False,"[False, True]",13.700257154014887,"LINESTRING (13.7378908 51.0494592, 13.7378662 51.0494609, 13.7378635 51.0494449, 13.7378523 51.0493797, 13.7378505 51.0493694, 13.7378752 51.0493677)",,,,,1,,,building_passage,,
3596577472,6407768808,0,353857861,pedestrian,,Brühlsche Terrasse,False,False,58.59919002293968,"LINESTRING (13.7446995 51.052289, 13.7441327 51.0526773)",,,,,,,,,,
3596577472,312304340,0,353857861,pedestrian,,Brühlsche Terrasse,False,True,17.51101201661153,"LINESTRING (13.7446995 51.052289, 13.7448583 51.0521672)",,,,,,,,,,
3629320945,6265339791,0,28813887,primary,50,Bautzner Straße,True,False,1.0421989185393223,"LINESTRING (13.7532243 51.0628438, 13.7532392 51.0628434)",,1,,,5,B 6,,,,
3629320949,3137684071,0,308489420,primary,50,Bautzner Straße,True,False,68.85365123679846,"LINESTRING (13.7532291 51.0629605, 13.7522865 51.0630104, 13.7522473 51.0630125)",,1,,,5,B 6,,,,
3648736378,355347952,0,9722489,residential,50,Bautzner Straße,True,False,4.682333444552769,"LINESTRING (13.7498025 51.0629025, 13.7498695 51.0629021)",,,,,,,,,,
3654830697,7203078678,0,28586200,primary,50,Bautzner Straße,False,False,52.650355312022015,"LINESTRING (13.7704634 51.0663651, 13.771187 51.0664971)",,2,,,,B 6,,,,
3654830697,3160483035,0,28586200,primary,50,Bautzner Straße,False,True,77.87338077563786,"LINESTRING (13.7704634 51.0663651, 13.7700251 51.0662849, 13.7696852 51.0662102, 13.7695211 51.0661655, 13.7694119 51.0661358)",,2,,,,B 6,,,,
3655203473,9525276141,0,9706536,residential,20,Bautzner Straße,True,False,21.1194186536231,"LINESTRING (13.7506987 51.0632491, 13.7504034 51.0632895)",,1,,,,,,,,
3700070054,3160522706,0,777497220,primary,50,Bautzner Straße,True,False,29.533550407433804,"LINESTRING (13.7891586 51.0670949, 13.7895745 51.0671422)",,1,,,,B 6,,,,
3745445125,3371595465,0,370870667,primary,50,Bautzner Straße,True,False,56.602028632980684,"LINESTRING (13.7482934 51.0635424, 13.7475869 51.0636686, 13.7475143 51.0636816)",,2,,,,B 6,,,,
3745445127,3745445128,0,"[667642369, 684106659]","['path', 'pedestrian']",,Bautzner Straße,False,True,6.909448212921675,"LINESTRING (13.7483152 51.0635862, 13.7482711 51.0635936, 13.7482181 51.0635967)",,,,,,,,,,
3745445128,309707754,0,684106658,pedestrian,,Bautzner Straße,False,True,49.8386869131184,"LINESTRING (13.7482181 51.0635967, 13.7475327 51.0637206)",,,,,,,,,,
3745445128,3745445127,0,"[667642369, 684106659]","['pedestrian', 'path']",,Bautzner Straße,False,False,6.909448212921675,"LINESTRING (13.7482181 51.0635967, 13.7482711 51.0635936, 13.7483152 51.0635862)",,,,,,,,,,
3745445158,1167820733,0,55914185,primary,50,Bautzner Straße,True,False,8.561878704624595,"LINESTRING (13.7473241 51.0635396, 13.7474389 51.0635127)",,2,,,,B 6,,,,
3745445164,3745445177,0,400616580,primary,50,Bautzner Straße,True,False,25.40664426486017,"LINESTRING (13.7473902 51.0637009, 13.747106 51.0637438, 13.7470362 51.0637529)",,2,,,,B 6,,,,
3745445171,3745445158,0,"[55914185, 55914188]",primary,50,Bautzner Straße,True,False,23.138914584802265,"LINESTRING (13.7470263 51.0636277, 13.7470737 51.0636049, 13.7471457 51.063582, 13.7473241 51.0635396)",,2,,,,B 6,,,,
3745445177,1150742708,0,400616580,primary,50,Bautzner Straße,True,False,15.661181903341843,"LINESTRING (13.7470362 51.0637529, 13.7469892 51.0637567, 13.7469189 51.0637595, 13.7468732 51.0637606, 13.7468339 51.0637614, 13.7468127 51.0637621)",,2,,,,B 6,,,,
3870487960,3137684026,0,383734606,primary,50,Bautzner Straße,False,False,18.715511872256407,"LINESTRING (13.7515501 51.0630143, 13.7515924 51.0630089, 13.7517866 51.0629868, 13.7518135 51.0629839)",,4,,,,B 6,,,,
3870487960,344931540,0,383734606,primary,50,Bautzner Straße,False,True,8.408069222480776,"LINESTRING (13.7515501 51.0630143, 13.7515142 51.0630184, 13.7514325 51.0630302)",,4,,,,B 6,,,,
3876926870,3876966665,0,"[384397133, 384397134]",primary,50,Bautzner Straße,False,False,39.653772080336466,"LINESTRING (13.7991227 51.0659446, 13.7990412 51.0659459, 13.798847 51.0659488, 13.7985554 51.0659534)",,4,,,,B 6,,,,
3876926870,3161628588,0,"[777497216, 384397135]",primary,50,Bautzner Straße,False,True,14.392525290907354,"LINESTRING (13.7991227 51.0659446, 13.7992679 51.0659423, 13.7993286 51.0659413)",,4,,,,B 6,,,,
3876966664,1927448099,0,"[384397129, 777497218, 384397131, 384397130]",primary,50,Bautzner Straße,False,False,97.40833592336638,"LINESTRING (13.7971613 51.0659778, 13.7969977 51.0659812, 13.7969467 51.0659824, 13.7966464 51.0659904, 13.7963958 51.066007, 13.7962166 51.066025, 13.7960711 51.0660469, 13.7959189 51.0660713, 13.7957873 51.0660985)",,4,,,,B 6,,,,
3876966664,3876966665,0,"[777497217, 427816043, 384397132]",primary,50,Bautzner Straße,False,True,97.45444788145069,"LINESTRING (13.7971613 51.0659778, 13.7974884 51.0659721, 13.7978199 51.0659663, 13.7979036 51.0659648, 13.7979326 51.0659643, 13.7982612 51.0659583, 13.7985554 51.0659534)",,4,,,,B 6,,,,
3876966665,3876926870,0,"[384397133, 384397134]",primary,50,Bautzner Straße,False,True,39.65377208033647,"LINESTRING (13.7985554 51.0659534, 13.798847 51.0659488, 13.7990412 51.0659459, 13.7991227 51.0659446)",,4,,,,B 6,,,,
3876966665,3876966664,0,"[777497217, 427816043, 384397132]",primary,50,Bautzner Straße,False,False,97.45444788145069,"LINESTRING (13.7985554 51.0659534, 13.7982612 51.0659583, 13.7979326 51.0659643, 13.7979036 51.0659648, 13.7978199 51.0659663, 13.7974884 51.0659721, 13.7971613 51.0659778)",,4,,,,B 6,,,,
3904070639,2569330419,0,"[250494376, 387067012]","['pedestrian', 'footway']",,Altmarkt,False,False,23.386402055068448,"LINESTRING (13.7370598 51.0501271, 13.7371057 51.05027, 13.737074 51.0502604, 13.7370081 51.0502695)",,,,,,,,,,
3904070639,2569330423,0,250494376,pedestrian,,Altmarkt,False,True,107.25153278532852,"LINESTRING (13.7370598 51.0501271, 13.7369226 51.0498066, 13.7368526 51.0491755)",,,,,,,,,,
4102692708,1835743284,0,79498469,primary,50,Bautzner Straße,False,False,18.241287210825202,"LINESTRING (13.7593263 51.0636021, 13.7595788 51.0636437)",,2,,,,B 6,,,,
4102692708,8567498001,0,79498469,primary,50,Bautzner Straße,False,True,52.022116678572374,"LINESTRING (13.7593263 51.0636021, 13.7591949 51.0635805, 13.7586061 51.0634837)",,2,,,,B 6,,,,
4102692710,439764063,0,79498469,primary,50,Bautzner Straße,False,False,7.739562874790813,"LINESTRING (13.7602359 51.0637512, 13.7603428 51.0637694)",,2,,,,B 6,,,,
4102692710,931730932,0,79498469,primary,50,Bautzner Straße,False,True,32.02760356572453,"LINESTRING (13.7602359 51.0637512, 13.7597923 51.0636788)",,2,,,,B 6,,,,
4128233139,76859759,0,698337541,primary,50,Bautzner Straße,False,True,29.312980540579883,"LINESTRING (13.7511367 51.0630686, 13.7507259 51.0631219)",,4,,,,B 6,,,,
4128233139,344931540,0,"[761288689, 411090413]",primary,50,Bautzner Straße,False,False,21.107548742958656,"LINESTRING (13.7511367 51.0630686, 13.7513302 51.0630435, 13.7514325 51.0630302)",,4,,,,B 6,,,,
4128308070,1830517913,0,"[314079275, 314079274, 383734603]",primary,50,Bautzner Straße,False,False,125.5822570312033,"LINESTRING (13.7557926 51.0630451, 13.7559764 51.0630734, 13.7566279 51.0631707, 13.7573823 51.0632846, 13.7575401 51.0633085)",,"['2', '3']",,,,B 6,,,,
4128308070,3160439109,0,383734603,primary,50,Bautzner Straße,False,True,50.17565993726155,"LINESTRING (13.7557926 51.0630451, 13.7553957 51.0629851, 13.7550952 51.0629378)",,3,,,,B 6,,,,
4283381779,11005259,0,215909153,primary,50,Bautzner Straße,True,False,39.169760418166405,"LINESTRING (13.7860611 51.0668406, 13.7862296 51.0668417, 13.7864145 51.0668523, 13.7865273 51.0668895, 13.7865973 51.0669125)",,1,,,,B 6,,,,
4283381784,1762496546,0,3491358,primary,50,Bautzner Straße,True,False,65.28983988993622,"LINESTRING (13.7813306 51.0668834, 13.7810561 51.0668445, 13.7808783 51.0668289, 13.7806792 51.06682, 13.7804055 51.0668255)",,2,,,,B 6,,,,
4314077696,373262774,0,"[432335180, 23400118]","['pedestrian', 'steps']",,Brühlsche Terrasse,False,False,9.724431760714994,"LINESTRING (13.7413267 51.0532515, 13.7412854 51.0532548, 13.7411887 51.0532626)",,,,,,,,,,
4541191489,1762496572,0,277710968,primary,50,Bautzner Straße,True,False,28.668526557645926,"LINESTRING (13.7849072 51.0668947, 13.785261 51.066884, 13.785317 51.0668823)",,3,,,,B 6,,,,
4541191504,2970538973,0,1158439887,primary,50,Bautzner Straße,True,False,18.971908410093587,"LINESTRING (13.7827397 51.0669177, 13.7830083 51.0669426)",,1,,,,B 6,,,,
5240901296,7301143492,0,4874493,secondary,30,Lockwitzgrund,False,False,44.36095787353288,"LINESTRING (13.8028073 50.9862659, 13.8024802 50.9859242)",,2,,,,S 183,,,,
5240901296,31471508,0,4874493,secondary,30,Lockwitzgrund,False,True,34.42753127738446,"LINESTRING (13.8028073 50.9862659, 13.8029148 50.9863782, 13.8029625 50.9864607, 13.8029641 50.9865514)",,2,,,,S 183,,,,
5240901760,85890601,0,"[91767584, 1087196386]",secondary,50,Lockwitzgrund,False,False,201.86880475723257,"LINESTRING (13.7976877 50.9834145, 13.7974985 50.9833364, 13.7973122 50.9832408, 13.7970849 50.9831172, 13.7969206 50.9830028, 13.7967617 50.9828618, 13.7966457 50.9827047, 13.7965822 50.9826124, 13.7964854 50.9824717, 13.7962133 50.9821698, 13.796032 50.9819687)",,2,,,,S 183,,,,
5240901760,3459501218,0,91767584,secondary,50,Lockwitzgrund,False,True,49.285129703825746,"LINESTRING (13.7976877 50.9834145, 13.798001 50.9835247, 13.7983194 50.9836086)",,2,,,,S 183,,,,
5801958217,2970751883,0,313948744,primary,50,Bautzner Straße,True,False,16.087149946740507,"LINESTRING (13.7742477 51.0670805, 13.77418 51.0670691, 13.7740269 51.0670396)",,2,,,,B 6,,,,
6265339791,3137684031,0,28813887,primary,50,Bautzner Straße,True,False,43.445990899964066,"LINESTRING (13.7532392 51.0628434, 13.7534103 51.0628383, 13.7536238 51.0628354, 13.7538122 51.0628683, 13.7538504 51.0628782)",,1,,,5,B 6,,,,
6407768808,3596577472,0,353857861,pedestrian,,Brühlsche Terrasse,False,True,58.59919002293968,"LINESTRING (13.7441327 51.0526773, 13.7446995 51.052289)",,,,,,,,,,
6407768808,7412460810,0,684023313,pedestrian,,Brühlsche Terrasse,False,False,23.210521251157065,"LINESTRING (13.7441327 51.0526773, 13.7439289 51.0528421)",,,,,,,,,,
6558343218,403395056,0,698337542,residential,50,Bautzner Straße,False,False,24.948759983501713,"LINESTRING (13.7510848 51.0628761, 13.7514416 51.0628684)",,2,,,5.1,,,,,
6558343218,4128233139,0,698337543,residential,50,Bautzner Straße,True,False,21.710245733955055,"LINESTRING (13.7510848 51.0628761, 13.7511328 51.0630532, 13.7511367 51.0630686)",,,,,7.7,,,,,
6744668581,3459763910,0,91796021,secondary,30,Lockwitzgrund,False,True,18.008606434561585,"LINESTRING (13.7939396 50.9778865, 13.7940943 50.977931, 13.7941764 50.9779494)",,2,,,,S 183,,,,
7051699619,933166817,0,383734607,primary,50,Bautzner Straße,True,False,7.14032946393846,"LINESTRING (13.7486571 51.0634678, 13.7485614 51.0634903)",,2,,,,B 6,,,,
7196901425,5801958217,0,"[313948744, 770995553, 770995554]",primary,50,Bautzner Straße,True,False,126.66330759347835,"LINESTRING (13.7759897 51.0673953, 13.7759481 51.0673875, 13.775225 51.0672512, 13.7742477 51.0670805)",,2,,,,B 6,,,,
7203078678,9166955443,0,28586200,primary,50,Bautzner Straße,False,False,32.786376168849664,"LINESTRING (13.771187 51.0664971, 13.7716376 51.0665793)",,2,,,,B 6,,,,
7203078678,3654830697,0,28586200,primary,50,Bautzner Straße,False,True,52.650355312022015,"LINESTRING (13.771187 51.0664971, 13.7704634 51.0663651)",,2,,,,B 6,,,,
7301143492,7301143494,0,4874493,secondary,30,Lockwitzgrund,False,False,4.891162059297127,"LINESTRING (13.8024802 50.9859242, 13.8024442 50.9858865)",,2,,,,S 183,,,,
7301143492,5240901296,0,4874493,secondary,30,Lockwitzgrund,False,True,44.36095787353288,"LINESTRING (13.8024802 50.9859242, 13.8028073 50.9862659)",,2,,,,S 183,,,,
7301143494,7301143492,0,4874493,secondary,30,Lockwitzgrund,False,True,4.891162059297127,"LINESTRING (13.8024442 50.9858865, 13.8024802 50.9859242)",,2,,,,S 183,,,,
7301143494,31471510,0,4874493,secondary,30,Lockwitzgrund,False,False,29.82558831715197,"LINESTRING (13.8024442 50.9858865, 13.8023263 50.9857634, 13.8022562 50.985647)",,2,,,,S 183,,,,
7412460798,3559302870,0,683443080,pedestrian,,Brühlsche Terrasse,False,False,7.381571307749495,"LINESTRING (13.743302 51.0532128, 13.7433958 51.0531823)",,,,,,,,,,
7412460798,3559302869,0,683443080,pedestrian,,Brühlsche Terrasse,False,True,137.35390405061815,"LINESTRING (13.743302 51.0532128, 13.741391 51.0533694, 13.7413534 51.0533725)",,,,,,,,,,
7412460810,6407768808,0,684023313,pedestrian,,Brühlsche Terrasse,False,True,23.210521251157065,"LINESTRING (13.7439289 51.0528421, 13.7441327 51.0526773)",,,,,,,,,,
7412460810,3559302870,0,684023319,pedestrian,,Brühlsche Terrasse,False,False,53.21319454300314,"LINESTRING (13.7439289 51.0528421, 13.7435749 51.0530886, 13.7433958 51.0531823)",,,,,,,,,,
7414319733,3160439160,0,79641861,primary,50,Bautzner Straße,False,False,73.67053113144006,"LINESTRING (13.7680696 51.0657524, 13.7690305 51.066025)",,2,,,,B 6,,,,
7414319733,13286017399,0,79641861,primary,50,Bautzner Straße,False,True,36.97443764688153,"LINESTRING (13.7680696 51.0657524, 13.7679065 51.0657062, 13.7675848 51.0656192)",,2,,,,B 6,,,,
7417943540,2369461447,0,9706536,residential,20,Bautzner Straße,True,False,31.401744544461405,"LINESTRING (13.7499924 51.0633443, 13.749552 51.0634004)",,1,,,,,,,,
7417943542,355347947,0,383734605,primary,50,Bautzner Straße,False,True,7.655970297934837,"LINESTRING (13.7499565 51.0632218, 13.7498492 51.0632357)",,4,,,,B 6,,,,
7417943542,76859759,0,383734605,primary,50,Bautzner Straße,False,False,54.90273595082365,"LINESTRING (13.7499565 51.0632218, 13.7502747 51.0631805, 13.7507259 51.0631219)",,4,,,,B 6,,,,
7655588703,13286017399,0,79641861,primary,50,Bautzner Straße,False,False,93.98225627804683,"LINESTRING (13.7663494 51.0652851, 13.7675848 51.0656192)",,2,,,,B 6,,,,
7655588703,3160439147,0,79641861,primary,50,Bautzner Straße,False,True,9.706769338653322,"LINESTRING (13.7663494 51.0652851, 13.7662218 51.0652506)",,2,,,,B 6,,,,
7733763092,12573987324,0,828446188,primary,50,Bautzner Straße,True,False,38.53659802199002,"LINESTRING (13.7843299 51.0670618, 13.7839802 51.0670821, 13.7837802 51.0670891)",,2,,,,B 6,,,,
8491016501,4541191489,0,277710968,primary,50,Bautzner Straße,True,False,9.751958002324397,"LINESTRING (13.7847678 51.0668989, 13.7849072 51.0668947)",,3,,,,B 6,,,,
8567498001,4102692708,0,79498469,primary,50,Bautzner Straße,False,False,52.022116678572374,"LINESTRING (13.7586061 51.0634837, 13.7591949 51.0635805, 13.7593263 51.0636021)",,2,,,,B 6,,,,
8567498001,1830517913,0,79498469,primary,50,Bautzner Straße,False,True,76.99912005791036,"LINESTRING (13.7586061 51.0634837, 13.7584787 51.0634627, 13.7578746 51.0633632, 13.7578301 51.0633559, 13.7575401 51.0633085)",,2,,,,B 6,,,,
8935694647,92307034,0,91767581,secondary,,Lockwitzgrund,False,False,48.34717944808003,"LINESTRING (13.8009101 50.9842186, 13.8002566 50.9840779)",,2,,,,S 183,,,,
8935694647,86644275,0,"[91767581, 141328886]",secondary,30,Lockwitzgrund,False,True,90.15305386591625,"LINESTRING (13.8009101 50.9842186, 13.8012679 50.9842956, 13.8013935 50.984332, 13.8015691 50.9843902, 13.8017863 50.9844721, 13.8019284 50.9845246, 13.80205 50.9845852)",,2,,,,S 183,,,,
9020757695,3655203473,0,9706536,residential,20,Bautzner Straße,True,False,23.991092305918443,"LINESTRING (13.751031 51.0631949, 13.7506987 51.0632491)",,1,,,,,,,,
9166955443,3160483032,0,28586200,primary,50,Bautzner Straße,False,False,48.74272617223794,"LINESTRING (13.7716376 51.0665793, 13.7723075 51.0667015)",,2,,,,B 6,,,,
9166955443,7203078678,0,28586200,primary,50,Bautzner Straße,False,True,32.786376168849664,"LINESTRING (13.7716376 51.0665793, 13.771187 51.0664971)",,2,,,,B 6,,,,
9525276141,371251139,0,9706536,residential,20,Bautzner Straße,True,False,4.040091574062325,"LINESTRING (13.7504034 51.0632895, 13.7503469 51.0632972)",,1,,,,,,,,
10697245069,13304060029,0,1158439887,primary,50,Bautzner Straße,True,False,25.427510540721983,"LINESTRING (13.782253 51.066869, 13.782491 51.0668947, 13.7826121 51.0669059)",,1,,,,B 6,,,,
10760995332,931730932,0,79498469,primary,50,Bautzner Straße,False,False,2.616200576412336,"LINESTRING (13.7597561 51.0636728, 13.7597923 51.0636788)",,2,,,,B 6,,,,
10760995332,1835743284,0,79498469,primary,50,Bautzner Straße,False,True,12.80551189445496,"LINESTRING (13.7597561 51.0636728, 13.7595788 51.0636437)",,2,,,,B 6,,,,
10773251468,11279901523,0,1158439219,primary,50,Bautzner Straße,False,False,3.0114346642225316,"LINESTRING (13.7878838 51.0670364, 13.7878412 51.0670323)",,4,,,,B 6,,,,
10773251468,11279901525,0,777497220,primary,50,Bautzner Straße,True,False,25.358701444068842,"LINESTRING (13.7878838 51.0670364, 13.787923 51.0670287, 13.7879814 51.0670171, 13.7880456 51.0670144, 13.7882418 51.0670171)",,1,,,,B 6,,,,
10926325898,2550321350,0,363907551,pedestrian,,Jüdenhof,False,False,45.314702524196875,"LINESTRING (13.7397692 51.0517116, 13.7394803 51.0516905, 13.7393975 51.0516884, 13.7393309 51.0516961, 13.7392283 51.0517176, 13.7391347 51.0517373)",,,,,,,,,,
11158723156,3586382638,0,"[352633794, 352633787, 352860508]","['pedestrian', 'steps', 'footway']",,Altmarkt,False,"[False, True]",13.702452484828266,"LINESTRING (13.7378752 51.0493677, 13.7378998 51.049366, 13.7379016 51.0493764, 13.7379128 51.0494417, 13.7379154 51.0494576, 13.7378908 51.0494592)",,,,,1,,,building_passage,,
11158723156,3586382638,1,"[352633794, 352860508, 352860501]","['pedestrian', 'steps', 'footway']",,Altmarkt,False,"[False, True]",13.700257154014885,"LINESTRING (13.7378752 51.0493677, 13.7378505 51.0493694, 13.7378523 51.0493797, 13.7378635 51.0494449, 13.7378662 51.0494609, 13.7378908 51.0494592)",,,,,1,,,building_passage,,
11279901491,11279901535,0,1217381409,primary,50,Bautzner Straße,True,False,19.32558832849913,"LINESTRING (13.790175 51.0672097, 13.7901545 51.0672171, 13.7900413 51.0672364, 13.7899073 51.0672496)",,1,,,,B 6,,,,
11279901511,11279901515,0,1217381421,primary,50,Bautzner Straße,True,False,11.902813680917724,"LINESTRING (13.7891322 51.0672112, 13.7889637 51.0671955)",,1,,,,B 6,,,,
11279901515,11279901516,0,1217381421,primary,50,Bautzner Straße,True,False,52.71313925239433,"LINESTRING (13.7889637 51.0671955, 13.7882179 51.0671242)",,1,,,,B 6,,,,
11279901516,10773251468,0,1217381421,primary,50,Bautzner Straße,True,False,25.84584149907867,"LINESTRING (13.7882179 51.0671242, 13.7881228 51.0671151, 13.7880054 51.0670909, 13.7879494 51.0670716, 13.7879216 51.0670567, 13.7878838 51.0670364)",,1,,,,B 6,,,,
11279901517,3700070054,0,777497220,primary,50,Bautzner Straße,True,False,11.641074393660256,"LINESTRING (13.7889937 51.06708, 13.7891586 51.0670949)",,1,,,,B 6,,,,
11279901523,2294504615,0,1158439219,primary,50,Bautzner Straße,False,False,47.37874926337097,"LINESTRING (13.7878412 51.0670323, 13.787171 51.0669677)",,4,,,,B 6,,,,
11279901523,10773251468,0,1158439219,primary,50,Bautzner Straße,False,True,3.0114346642225316,"LINESTRING (13.7878412 51.0670323, 13.7878838 51.0670364)",,4,,,,B 6,,,,
11279901525,11279901517,0,777497220,primary,50,Bautzner Straße,True,False,53.0033775280689,"LINESTRING (13.7882418 51.0670171, 13.7889937 51.06708)",,1,,,,B 6,,,,
11279901535,11279901537,0,1217381421,primary,50,Bautzner Straße,True,False,29.014027416715564,"LINESTRING (13.7899073 51.0672496, 13.7897173 51.0672476, 13.7894923 51.0672417)",,1,,,,B 6,,,,
11279901537,11279901511,0,1217381421,primary,50,Bautzner Straße,True,False,25.389835176260192,"LINESTRING (13.7894923 51.0672417, 13.7891322 51.0672112)",,1,,,,B 6,,,,
11279901540,28799160,0,130274112,primary,50,Bautzner Straße,True,False,17.43553834713658,"LINESTRING (13.7901498 51.0670918, 13.7902605 51.0670875, 13.7903396 51.0670929, 13.7903983 51.0670969)",,1,,,,B 6,,,,
12057153505,1550380580,0,"[1385283960, 28425010, 161571150]",tertiary,20,Wilsdruffer Straße,True,False,65.1878099637561,"LINESTRING (13.7363035 51.0506167, 13.7360219 51.0506523, 13.7358217 51.0506761, 13.7357509 51.0506798, 13.7356152 51.0506753, 13.7355028 51.0506815, 13.7353834 51.0506967)",,"['2', '1']",,,,,,,,
12297372281,309707754,0,684106658,pedestrian,,Bautzner Straße,False,False,9.155507418482683,"LINESTRING (13.7474069 51.0637436, 13.7475327 51.0637206)",,,,,,,,,,
12573987324,12573987327,0,828446188,primary,50,Bautzner Straße,True,False,67.9692362971084,"LINESTRING (13.7837802 51.0670891, 13.7834377 51.0671011, 13.7828561 51.0671174, 13.7828086 51.0671176)",,2,,,,B 6,,,,
12573987327,2970916265,0,828446188,primary,50,Bautzner Straße,True,False,14.288415730081962,"LINESTRING (13.7828086 51.0671176, 13.7827189 51.0671179, 13.7826049 51.0671095)",,2,,,,B 6,,,,
13056523533,30405000,0,51515728,primary,50,Bautzner Straße,False,True,12.198586145349674,"LINESTRING (13.7627069 51.0642756, 13.7625438 51.0642365)",,,,,,B 6,,,,
13056523533,25949615,0,51515728,primary,50,Bautzner Straße,False,False,27.53187918465228,"LINESTRING (13.7627069 51.0642756, 13.7630395 51.0643558, 13.7630752 51.0643635)",,,,,,B 6,,,,
13286017399,7655588703,0,79641861,primary,50,Bautzner Straße,False,True,93.98225627804683,"LINESTRING (13.7675848 51.0656192, 13.7663494 51.0652851)",,2,,,,B 6,,,,
13286017399,7414319733,0,79641861,primary,50,Bautzner Straße,False,False,36.97443764688153,"LINESTRING (13.7675848 51.0656192, 13.7679065 51.0657062, 13.7680696 51.0657524)",,2,,,,B 6,,,,
13286030941,3160439149,0,79641861,primary,50,Bautzner Straße,False,False,17.874233180861772,"LINESTRING (13.7658698 51.0651458, 13.7661015 51.0652139)",,2,,,,B 6,,,,
13286030941,2369461421,0,79641861,primary,50,Bautzner Straße,False,True,15.631857962941924,"LINESTRING (13.7658698 51.0651458, 13.7656672 51.0650862)",,2,,,,B 6,,,,
13301769537,13301769623,0,"[133959424, 1158439887]",primary,50,Bautzner Straße,True,False,87.85026232909063,"LINESTRING (13.7796405 51.0668438, 13.780006 51.0667593, 13.7803363 51.0666839, 13.7805456 51.0666571, 13.780689 51.0666526, 13.7808333 51.0666533, 13.780848 51.0666547)",,1,,,,B 6,,,,
13301769590,10697245069,0,1158439887,primary,50,Bautzner Straße,True,False,39.100280383826785,"LINESTRING (13.7817105 51.0667838, 13.7818181 51.0668027, 13.7821474 51.0668576, 13.782253 51.066869)",,1,,,,B 6,,,,
13301769623,13301769590,0,1158439887,primary,50,Bautzner Straße,True,False,62.03253423375247,"LINESTRING (13.780848 51.0666547, 13.7810508 51.0666737, 13.7812591 51.0667044, 13.7817105 51.0667838)",,1,,,,B 6,,,,
13304060026,4541191504,0,1158439887,primary,50,Bautzner Straße,True,False,5.954086907090324,"LINESTRING (13.7826554 51.0669099, 13.7827397 51.0669177)",,1,,,,B 6,,,,
13304060029,13304060026,0,1158439887,primary,50,Bautzner Straße,True,False,3.0581643579695603,"LINESTRING (13.7826121 51.0669059, 13.7826554 51.0669099)",,1,,,,B 6,,,,
